query_key,query_index,query_sequence,question,native_query,label,positive,page2_gain,cross_query_duplicate_ratio,exclusive_candidate_ratio,invalid_url_count,latency_seconds,marginal_unique_candidate_count,max_jaccard,mean_jaccard,organic_count,original_need_more_search_score,page_fill_ratio,query_lexical_max,query_lexical_mean,query_lexical_rank_slope,query_lexical_tail3,query_lexical_top1,query_lexical_top3,query_lexical_top3_minus_tail3,question_duplicate_ratio,question_lexical_max,question_lexical_mean,question_lexical_rank_slope,question_lexical_tail3,question_lexical_top1,question_lexical_top3,question_lexical_top3_minus_tail3,question_native_query_count,question_unique_candidate_count,sequential_marginal_unique_candidate_count,snippet_available_ratio,tail5_exclusive_candidate_count,tail5_valid_candidate_count,text_tail3_observed_count,text_top3_observed_count,valid_candidate_count,valid_candidate_occurrence_count,within_query_duplicate_ratio
Q18/s02,18,2,Can LLMs detect LLM-generated text in a zero-shot manner? Do they perform better than supervised fine-tuned small classification models? Provide related papers.,Zero-shot detection of LLM-generated content,negative,False,0,0.2,0.8,0,3.33397851139307,8,0.1111111111111111,0.05458089668615984,10,0.8727095516569201,1.0,0.44381612807082155,0.294018115764552,-0.01686735136265662,0.268440102863132,0.4313277161857833,0.3728662676478019,0.10442616478466987,0.17500000000000004,0.2218396251669055,0.16043543002989552,-0.005945755114714674,0.1481499219200973,0.2218396251669055,0.191772225106236,0.04362230318613872,4,33,10,1.0,4,5,3,3,10,10,0.0
Q18/s03,18,3,Can LLMs detect LLM-generated text in a zero-shot manner? Do they perform better than supervised fine-tuned small classification models? Provide related papers.,Supervised fine-tuned small classification models vs LLMs for detecting LLM-generated text,negative,False,0,0.5,0.5,0,3.3677134960889816,5,0.25,0.11842105263157894,10,0.6907894736842105,1.0,0.3884412135847874,0.19392805575312097,-0.033412361371103864,0.06000331842354845,0.2466828511024029,0.3360429302079225,0.27603961178437403,0.17500000000000004,0.4455983641237463,0.1786014604067834,-0.032365671466042,0.07099849006478129,0.27639794516603455,0.34642586168605344,0.2754273716212722,4,33,5,1.0,1,5,3,3,10,10,0.0
Q18/s04,18,4,Can LLMs detect LLM-generated text in a zero-shot manner? Do they perform better than supervised fine-tuned small classification models? Provide related papers.,Evaluation of LLM-generated text in zero-shot scenarios,negative,False,0,0.2,0.8,0,1.875164270401001,8,0.1111111111111111,0.05458089668615984,10,0.8727095516569201,1.0,0.33975216345119347,0.2151667291854789,-0.014442247016239194,0.14484149489359352,0.33975216345119347,0.25650132839308515,0.11165983349949163,0.17500000000000004,0.26110215711825757,0.13366109841157126,-0.00540734369329791,0.09144398855643143,0.20408940189905905,0.1472134562400566,0.055769467683625173,4,33,8,1.0,4,5,3,3,10,10,0.0
Q19/s01,19,1,Provide papers on methods that protect the generation quality of LLMs under vocabulary watermarking settings.,Survey papers on protecting generation quality of LLMs under vocabulary watermarking,positive,True,3,0.7777777777777778,0.2222222222222222,0,3.389471396803856,2,0.5833333333333334,0.4432692307692308,10,0.35052884615384616,0.9,0.29111898509077705,0.172702812406111,-0.011836789452069276,0.1469331457933197,0.20925322721768572,0.21720990299457538,0.07027675720125567,0.5714285714285714,0.24781283453768294,0.1342908607345491,-0.011618585879689279,0.08837234085350756,0.1625343951607936,0.1781735241378276,0.08980118328432005,5,21,9,1.0,2,5,3,3,9,10,0.09999999999999998
Q19/s02,19,2,Provide papers on methods that protect the generation quality of LLMs under vocabulary watermarking settings.,Research on methods to maintain generation quality in LLMs during vocabulary watermarking,positive,True,2,0.9,0.1,0,2.1608208976686,1,0.5833333333333334,0.5222069597069597,10,0.2888965201465201,1.0,0.18953145997203905,0.12099964350781725,-0.0079650601631705,0.0975527366418878,0.14047162372208727,0.13541516873085505,0.03786243208896725,0.5714285714285714,0.24401199303291002,0.12411647126408805,-0.0014957451127496602,0.13448349058118383,0.1282788358834604,0.12366127581840655,-0.010822214762777282,5,21,3,1.0,1,5,3,3,10,10,0.0
Q19/s03,19,3,Provide papers on methods that protect the generation quality of LLMs under vocabulary watermarking settings.,Studies on the use of word embeddings in LLMs for detecting and mitigating vocabulary-based watermarking attacks,positive,True,1,0.7,0.3,0,3.1825707107782364,3,0.42857142857142855,0.3196428571428571,10,0.49017857142857146,1.0,0.19438824899689428,0.1002235424866755,-0.0058140456240043875,0.093882922508409,0.14970217847864759,0.11552040195014343,0.021637479441734428,0.5714285714285714,0.1527099977025628,0.07583596342696916,-0.0002013775010046187,0.08092222940565662,0.06452729990236798,0.06001113893638847,-0.020911090469268145,5,21,4,1.0,2,5,3,3,10,10,0.0
Q19/s04,19,4,Provide papers on methods that protect the generation quality of LLMs under vocabulary watermarking settings.,Impact of vocabulary watermarking on LLMs generation quality,positive,True,2,0.7,0.3,0,2.7832046933472157,3,0.5384615384615384,0.4471153846153846,10,0.42644230769230773,1.0,0.3223801665304468,0.19005497882092243,0.008027406267372503,0.21819793059358442,0.13535399485391258,0.20498445107127564,-0.01321347952230878,0.5714285714285714,0.1678022361719575,0.10658324515521363,0.001626931587156464,0.11523774619878051,0.09802712093998936,0.12713913456634024,0.011901388367559732,5,21,3,1.0,3,5,3,3,10,10,0.0
Q19/s05,19,5,Provide papers on methods that protect the generation quality of LLMs under vocabulary watermarking settings.,Techniques to mitigate vocabulary watermarking effects on LLM generation,positive,True,2,0.8,0.2,0,1.9274775087833405,2,0.5384615384615384,0.46794871794871795,10,0.36602564102564106,1.0,0.27141538275927407,0.1305826222643623,-0.008933901350265278,0.1367101308503106,0.27141538275927407,0.203900252004247,0.06719012115393638,0.5714285714285714,0.24781283453768294,0.11155806977327716,0.00720307070963821,0.17004061828716455,0.12057055184993026,0.09515459533287762,-0.07488602295428692,5,21,2,1.0,1,5,3,3,10,10,0.0
Q20/s01,20,1,Find papers supporting the claim that knowledgeable LLMs have sufficient inductive capacity to analyze the relationships between multiple papers and systematically write a survey on them.,Survey papers on inductive capacity of language models,negative,False,0,0.2,0.8,0,1.8532696440815926,8,0.1111111111111111,0.027777777777777776,10,0.8861111111111111,1.0,0.41405763829227515,0.17044387113560538,-0.02564566093446414,0.0235952677151784,0.10668080344779682,0.2383620009066276,0.2147667331914492,0.21739130434782605,0.16498620412482734,0.06718398497543358,-0.012331531089293362,0.0,0.04615350336088067,0.09938232698262268,0.09938232698262268,5,36,10,1.0,4,5,3,3,10,10,0.0
Q20/s02,20,2,Find papers supporting the claim that knowledgeable LLMs have sufficient inductive capacity to analyze the relationships between multiple papers and systematically write a survey on them.,Research on the impact of large language models on academic literature review,negative,False,0,0.375,0.625,0,4.201646666973829,5,0.0625,0.04595588235294118,10,0.6316176470588236,0.8,0.2167378248883155,0.1178875810322653,-0.010670034987867023,0.10492320871551333,0.19463307784419165,0.12961913856230273,0.024695929846789394,0.21739130434782605,0.0533352282473967,0.014563236274940978,-0.0010049776147997493,0.004192860743886466,0.012552755786957864,0.013423108278704974,0.009230247534818508,5,36,8,1.0,2,5,3,3,8,10,0.19999999999999996
Q20/s03,20,3,Find papers supporting the claim that knowledgeable LLMs have sufficient inductive capacity to analyze the relationships between multiple papers and systematically write a survey on them.,Scholarly articles on the analysis of multiple papers by LLMs,negative,False,0,0.6666666666666666,0.3333333333333333,0,6.770507335662842,3,0.35714285714285715,0.10491071428571429,10,0.5527901785714286,0.9,0.1552369733412587,0.05178281261680179,0.006036819275531938,0.08624177234683794,0.017660242681224406,0.033931092118851015,-0.052310680227986926,0.21739130434782605,0.05208953921881952,0.02312985354646398,0.0038902131988736827,0.04365737474181093,0.010823153099301744,0.010315728336636597,-0.033341646405174334,5,36,8,1.0,1,5,3,3,9,10,0.09999999999999998
Q20/s04,20,4,Find papers supporting the claim that knowledgeable LLMs have sufficient inductive capacity to analyze the relationships between multiple papers and systematically write a survey on them.,Papers on systematic review writing by AI models,negative,False,0,0.1111111111111111,0.8888888888888888,0,15.411400139331818,8,0.0625,0.015625,10,0.84296875,0.9,0.3852234190929625,0.22748488134253494,-0.017332116102813613,0.14841870793338202,0.24576489756032854,0.2825947374666511,0.13417602953326907,0.21739130434782605,0.08514938139570799,0.020218237597949933,0.006043760842004053,0.03473954385992162,0.0,0.0,-0.03473954385992162,5,36,8,1.0,4,5,3,3,9,10,0.09999999999999998
Q20/s05,20,5,Find papers supporting the claim that knowledgeable LLMs have sufficient inductive capacity to analyze the relationships between multiple papers and systematically write a survey on them.,LLMs and their ability to analyze multiple research papers,negative,False,0,0.8,0.2,0,5.068038363009691,2,0.35714285714285715,0.13176937441643324,10,0.5341153127917834,1.0,0.14511915834504122,0.0463302883667518,-0.00014324692781307597,0.024282964514562466,0.024323937249121935,0.026614716794343383,0.0023317522797809166,0.21739130434782605,0.05208953921881952,0.01728078605956245,-0.0008436587543578843,0.010933978096962279,0.010952427038069827,0.017137012484859594,0.006203034387897315,5,36,2,1.0,1,5,3,3,10,10,0.0
Q21/s01,21,1,Search for papers related to large language models that demonstrate how the same prompt with different responses can improve the performance of the SFT model.,Papers on enhancing SFT model performance with different response prompts,negative,False,0,0.7,0.3,0,2.6854126155376434,3,0.25,0.14510233918128654,10,0.5774488304093567,1.0,0.23456242264613433,0.11642866859484864,-0.008334784867521499,0.053990733642416924,0.13334177535043304,0.12538535911879256,0.07139462547637564,0.2272727272727273,0.14243836939298324,0.10116955023847235,0.0025308089133653476,0.10908553743007474,0.0804795857716188,0.08360283022925694,-0.0254827072008178,5,34,10,1.0,1,5,3,3,10,10,0.0
Q21/s02,21,2,Search for papers related to large language models that demonstrate how the same prompt with different responses can improve the performance of the SFT model.,Research on the impact of diverse responses on the performance of SFT models,negative,False,0,0.2,0.8,0,2.5161590948700905,8,0.05263157894736842,0.02631578947368421,10,0.8868421052631579,1.0,0.21210475071828813,0.13722380125521902,-0.0004565617987364418,0.15009614120275086,0.20726826944023846,0.14063419806545588,-0.009461943137294981,0.2272727272727273,0.1675328054240668,0.10863336782548613,0.007976245270462983,0.13335426845999768,0.09432145870903455,0.0823230914387345,-0.05103117702126318,5,34,9,1.0,3,5,3,3,10,10,0.0
Q21/s03,21,3,Search for papers related to large language models that demonstrate how the same prompt with different responses can improve the performance of the SFT model.,Survey papers on the use of varied responses to a single prompt in large language models for SFT,negative,False,0,0.5,0.5,0,5.631544284522533,2,0.16666666666666666,0.060897435897435896,7,0.28782051282051285,0.4,0.20571237317014163,0.1387175308528639,0.00746077712505746,,0.14741541301551658,0.12270173002046578,,0.2272727272727273,0.16946040072149648,0.12043109448400473,0.01124441946666777,,0.10731844973146504,0.10186846957721671,,5,34,2,1.0,1,2,0,3,4,7,0.4285714285714286
Q21/s04,21,4,Search for papers related to large language models that demonstrate how the same prompt with different responses can improve the performance of the SFT model.,Studies on how different responses to the same prompt affect SFT model,positive,True,1,0.3,0.7,0,2.0844199024140835,7,0.1111111111111111,0.054093567251461985,10,0.822953216374269,1.0,0.27600568127861985,0.15221168951813693,-0.004109712963690654,0.10646575193127739,0.11715502056644791,0.1715837863874983,0.06511803445622091,0.2272727272727273,0.2703592786020318,0.15987679265180202,-0.006234417485137685,0.11601097113109327,0.18654751151754967,0.18954189679777836,0.07353092566668509,5,34,7,1.0,5,5,3,3,10,10,0.0
Q21/s05,21,5,Search for papers related to large language models that demonstrate how the same prompt with different responses can improve the performance of the SFT model.,Prompt engineering methods for improving SFT model performance in large language models,negative,False,0,0.4,0.6,0,3.2163194604218006,6,0.25,0.09488866396761134,10,0.7525556680161943,1.0,0.4173216338677,0.2243107385513447,-0.0017311291067079772,0.22305688970459292,0.11375437878934337,0.24797080778047048,0.02491391807587756,0.2272727272727273,0.18956432271336868,0.12512006457372302,0.008744044521068793,0.1502007868536155,0.032962402601164904,0.09357824804901604,-0.05662253880459944,5,34,6,1.0,4,5,3,3,10,10,0.0
Q22/s01,22,1,Papers on solving common sense problems in machine translation.,Machine translation challenges in commonsense reasoning,negative,False,0,0.4,0.6,0,2.810130801051855,6,0.25,0.21323529411764708,10,0.6933823529411764,1.0,0.35299154309715763,0.23141797946050713,-0.02328648563795771,0.11973907145855327,0.3238592901870925,0.3183578037118369,0.19861873225328364,0.4,0.3305395919893616,0.07392853864143925,0.0013891198738972426,0.030716949249474462,0.04448592782748912,0.03919308085941629,0.008476131609941831,5,30,10,1.0,4,5,3,3,10,10,0.0
Q22/s02,22,2,Papers on solving common sense problems in machine translation.,Algorithms used in solving common sense problems in machine translation,negative,False,0,0.4,0.6,0,4.035603292286396,6,0.25,0.17851307189542484,10,0.7107434640522876,1.0,0.19932218135451343,0.08200100776999113,1.0810698622471896e-05,0.10406413673322451,0.09676656188297374,0.09869624774582905,-0.005367888987395458,0.4,0.2148962770546064,0.08840817998652671,1.1655395654118873e-05,0.11219521784731395,0.10432744489706217,0.10640790731722286,-0.0057873105300911,5,30,7,1.0,5,5,3,3,10,10,0.0
Q22/s03,22,3,Papers on solving common sense problems in machine translation.,Improving common sense in machine translation,negative,False,0,0.7,0.3,0,1.6288140900433064,3,0.3333333333333333,0.29166666666666663,10,0.5041666666666667,1.0,0.5664597433301188,0.15589212874556574,0.015536763031410055,0.22288538567511712,0.2881762775687631,0.13341804177671593,-0.08946734389840119,0.4,0.4456169944809819,0.12610161356341126,0.011958527759376374,0.17998799019133005,0.26604221603542005,0.12317055308244158,-0.056817437108888466,5,30,5,1.0,2,5,3,3,10,10,0.0
Q22/s04,22,4,Papers on solving common sense problems in machine translation.,Research articles on machine translation and common sense issues,negative,False,0,0.7,0.3,0,2.4538406170904636,3,0.42857142857142855,0.297093837535014,10,0.501453081232493,1.0,0.3268245374637646,0.08717063076912585,-0.022785589103394264,0.019009285097266907,0.2448418370758879,0.19055545817988417,0.17154617308261727,0.4,0.2698142393912412,0.08442504146012594,-0.020172897740367478,0.020948118430840795,0.2698142393912412,0.17120273454161394,0.15025461611077315,5,30,5,1.0,2,5,3,3,10,10,0.0
Q22/s05,22,5,Papers on solving common sense problems in machine translation.,Survey papers on common sense problems in machine translation,negative,False,0,0.7,0.3,0,2.7958185374736786,3,0.42857142857142855,0.2623716153127918,10,0.5188141923436042,1.0,0.2897030973625003,0.0760795311602048,-0.007641878513290196,0.07024304614720688,0.0,0.11158014411820182,0.04133709797099494,0.4,0.2698142393912412,0.06085707008052271,-0.00589436249284242,0.058032115411631856,0.0,0.0899380797970804,0.03190596438544855,5,30,3,1.0,3,5,3,3,10,10,0.0
Q23/s01,23,1,Show me papers utilizing reinforcement learning to optimize diffusion models for video generation.,Papers on diffusion models for video generation optimized with reinforcement learning,positive,True,1,0.7777777777777778,0.2222222222222222,0,2.8443990983068943,2,0.6363636363636364,0.4142602495543672,10,0.36358288770053476,0.9,0.41510490206846407,0.22084165799045302,-0.016034304887735575,0.18336931368887818,0.41510490206846407,0.2916053908107852,0.108236077121907,0.44680851063829785,0.3798525983236602,0.20208693558608712,-0.014672610088607378,0.16779688678805013,0.3798525983236602,0.26684114023397904,0.0990442534459289,5,26,9,1.0,1,5,3,3,9,10,0.09999999999999998
Q23/s02,23,2,Show me papers utilizing reinforcement learning to optimize diffusion models for video generation.,Research on reinforcement learning techniques in video diffusion models optimization,positive,True,1,0.8888888888888888,0.1111111111111111,0,2.864027913659811,1,0.8,0.45516934046345814,10,0.29517379679144384,0.9,0.4461226588833572,0.33367637548949824,-0.00962631955467747,0.3256473003022335,0.4461226588833572,0.3666770809878566,0.04102978068562313,0.44680851063829785,0.3798525983236602,0.24189738269155217,-0.013765648870592373,0.2249234918315126,0.3798525983236602,0.28598810939667396,0.06106461756516135,5,26,2,1.0,1,5,3,3,9,10,0.09999999999999998
Q23/s03,23,3,Show me papers utilizing reinforcement learning to optimize diffusion models for video generation.,Survey papers on reinforcement learning optimization in video generation,negative,False,0,0.2,0.8,0,3.378219999372959,8,0.11764705882352941,0.11601307189542484,10,0.8419934640522876,1.0,0.3619128411537653,0.1952876387051023,-0.0025665450318141203,0.15569287451305003,0.17622035152559457,0.18895471619411883,0.0332618416810688,0.44680851063829785,0.3072761155560053,0.12627281864566128,0.00038426939252514343,0.09688182740967025,0.10433280265164874,0.10774735634346026,0.010865528933790017,5,26,8,1.0,4,5,3,3,10,10,0.0
Q23/s04,23,4,Show me papers utilizing reinforcement learning to optimize diffusion models for video generation.,Studies on video synthesis using reinforcement learning in diffusion models,negative,False,0,0.4,0.6,0,3.48582736030221,6,0.26666666666666666,0.22777777777777777,10,0.6861111111111111,1.0,0.6475172239355799,0.38399039851810923,-0.02024677908592722,0.3544019323558446,0.47424867103226426,0.49524623352608416,0.14084430117023955,0.44680851063829785,0.3798525983236602,0.22145231234566984,-0.021951651653681535,0.15657787301343948,0.3798525983236602,0.30617890924592783,0.14960103623248835,5,26,6,1.0,4,5,3,3,10,10,0.0
Q23/s05,23,5,Show me papers utilizing reinforcement learning to optimize diffusion models for video generation.,Use of reinforcement learning in optimizing diffusion models for video production,positive,True,1,0.8888888888888888,0.1111111111111111,0,4.152130380272865,1,0.8,0.45516934046345814,10,0.29517379679144384,0.9,0.4213850254270798,0.2116381079720127,-0.018783012639406366,0.11864205961208417,0.2219851285596999,0.2612903952328863,0.1426483356208021,0.44680851063829785,0.3686615528158614,0.20295866486755865,-0.024652658397236966,0.08664555572225757,0.3686615528158614,0.2757877205807491,0.1891421648584915,5,26,1,1.0,1,5,3,3,9,10,0.09999999999999998
Q24/s01,24,1,Show me all research papers on machine translation agents.,Machine translation agents research papers,positive,True,1,0.7,0.3,0,4.193970654159784,3,0.5,0.23538011695906433,10,0.5323099415204678,1.0,0.3106454179705621,0.19192141711036464,0.002708011210984735,0.18116038404007584,0.17392287714287996,0.17535407147590035,-0.005806312564175492,0.34042553191489366,0.2412016328455409,0.14901800093325973,0.0021026440052479565,0.14066256223206988,0.13504297674859772,0.13615423218670794,-0.004508330045361941,5,31,10,1.0,2,5,3,3,10,10,0.0
Q24/s02,24,2,Show me all research papers on machine translation agents.,Papers on machine translation using agents,positive,True,1,1.0,0.0,0,2.52852376177907,0,0.5,0.2803308823529412,10,0.28786764705882356,0.8,0.3649505377681951,0.23186792153361868,-0.0038415086507257875,0.19078570504492176,0.24802228381967875,0.22778417218373428,0.036998467138812524,0.34042553191489366,0.28336701758752036,0.18003459263548643,-0.002982751734111,0.1481361736511552,0.19257769913430933,0.1768637523322267,0.02872757868107151,5,31,2,1.0,0,5,3,3,8,10,0.19999999999999996
Q24/s03,24,3,Show me all research papers on machine translation agents.,Survey papers on machine translation,negative,False,0,0.2222222222222222,0.7777777777777778,0,1.9714821726083755,7,0.11764705882352941,0.07281454248366012,10,0.767233455882353,0.9,0.45033322954508204,0.3349891582147305,-0.0032467557548858297,0.34948384885022915,0.4203800950768098,0.36049116873350484,0.01100731988327569,0.34042553191489366,0.2655602399314818,0.1917402298248923,-0.002143390964259545,0.20317523403278057,0.242096937804002,0.20760689927485998,0.004431665242079413,5,31,8,1.0,4,5,3,3,9,10,0.09999999999999998
Q24/s04,24,4,Show me all research papers on machine translation agents.,Research on machine learning in machine translation,negative,False,0,0.2,0.8,0,3.3457204960286617,8,0.11764705882352941,0.07043343653250773,10,0.8647832817337462,1.0,0.519227102186421,0.34425565134870756,-0.013757030888512514,0.2636694047841212,0.44132863657111504,0.43082106660353736,0.16715166181941615,0.34042553191489366,0.30942093173741936,0.22102258283369927,-0.009094248814468141,0.1730833075417751,0.2899379761207824,0.2768239639280451,0.10374065638627,5,31,8,1.0,4,5,3,3,10,10,0.0
Q24/s05,24,5,Show me all research papers on machine translation agents.,Latest advancements in machine translation agents,positive,True,1,0.7,0.3,0,3.6588895581662655,3,0.5,0.23538011695906433,10,0.5323099415204678,1.0,0.23573631332046652,0.18109187631726284,-0.0059653468569452524,0.1672396489737118,0.17645276915756977,0.21550276731582366,0.04826311834211186,0.34042553191489366,0.29444527213382576,0.23359509024326333,0.0007479764638317066,0.25090294231800836,0.21338793742338333,0.26061189771122467,0.009708955393216312,5,31,3,1.0,3,5,3,3,10,10,0.0
Q25/s01,25,1,"Video aesthetics score, using multimodal large models.",Multimodal large models for video analysis,negative,False,0,0.625,0.375,0,3.5708553344011307,3,0.3076923076923077,0.1375848416289593,10,0.4949660633484163,0.8,0.28453350949231887,0.1786191634822909,-0.005905342196929841,0.1577016920403088,0.23405922188511719,0.1977010325372784,0.0399993404969696,0.2978723404255319,0.1573968099723393,0.10411214915417055,-0.007866267814200687,0.05966306796918465,0.153676093223557,0.1298044232647435,0.07014135529555886,5,33,8,1.0,2,5,3,3,8,10,0.19999999999999996
Q25/s02,25,2,"Video aesthetics score, using multimodal large models.",Use of multimodal large models in video scoring,negative,False,0,0.6666666666666666,0.3333333333333333,0,2.672835346311331,3,0.3076923076923077,0.15157585470085472,10,0.5317908653846153,0.9,0.24999874268932515,0.18689662628507345,0.00171337533108428,0.1919871160389613,0.21484712776709294,0.1878444709782911,-0.0041426450606701914,0.2978723404255319,0.25052301721899517,0.14648754098792297,-0.0073175732075777405,0.10248689820041824,0.16775569445562455,0.14667163580968834,0.044184737609270094,5,33,5,1.0,2,5,3,3,9,10,0.09999999999999998
Q25/s03,25,3,"Video aesthetics score, using multimodal large models.",Survey papers on video aesthetics score using multimodal models,negative,False,0,0.7,0.3,0,2.1908180825412273,3,0.25,0.13723877708978327,10,0.5813806114551083,1.0,0.3903742356557632,0.15475348826969665,-0.02866996013336511,0.08521531351606021,0.3903742356557632,0.2352742091488136,0.1500588956327534,0.2978723404255319,0.36840352264467424,0.15325629356012307,-0.0309404485493886,0.06213212237596689,0.36840352264467424,0.2390509463865571,0.17691882401059023,5,33,7,1.0,2,5,3,3,10,10,0.0
Q25/s04,25,4,"Video aesthetics score, using multimodal large models.",Multimodal machine learning for video aesthetics,negative,False,0,0.4,0.6,0,2.559210453182459,6,0.25,0.09109477124183006,10,0.754452614379085,1.0,0.4583788098214704,0.14648816748722887,-0.02597746729621628,0.08032535268499859,0.21652121525892604,0.2853986557888854,0.20507330310388683,0.2978723404255319,0.3646876978358664,0.10068551600105605,-0.01991590988119144,0.05228408284885027,0.19150586588117852,0.21452697849321617,0.1622428956443659,5,33,6,1.0,3,5,3,3,10,10,0.0
Q25/s05,25,5,"Video aesthetics score, using multimodal large models.",Large language models in video quality assessment,negative,False,0,0.3,0.7,0,2.503648452460766,7,0.125,0.05829678362573099,10,0.8208516081871344,1.0,0.5207948632191143,0.2568297544512504,0.03149699700460117,0.4230699055890185,0.23892488697832237,0.17051878975856338,-0.25255111583045514,0.2978723404255319,0.2038466058426201,0.09384289077936674,-0.008523650281738277,0.06603313664253962,0.024472467040761947,0.1319306854684223,0.06589754882588267,5,33,7,1.0,3,5,3,3,10,10,0.0
Q26/s01,26,1,Scaling Laws for Fine-Grained Mixture of Experts.,Survey papers on Scaling Laws for Fine-Grained Mixture of Experts,negative,False,0,0.8571428571428571,0.14285714285714285,0,4.364843916147947,1,0.75,0.5672979797979798,9,0.20144570707070703,0.7,0.493522668169648,0.29673087251182595,-0.047056510210587654,0.09347928967493147,0.493522668169648,0.44493109280139687,0.3514518031264654,0.5789473684210527,0.5078394876792094,0.29877734878814005,-0.049858491100947616,0.08166431680838777,0.5078394876792094,0.4578382975979956,0.37617398078960784,5,16,7,1.0,1,4,2,3,7,9,0.2222222222222222
Q26/s02,26,2,Scaling Laws for Fine-Grained Mixture of Experts.,Scaling laws in fine-grained mixture of experts model,negative,False,0,0.8571428571428571,0.14285714285714285,0,2.5261854976415634,1,0.75,0.5672979797979798,10,0.20144570707070703,0.7,0.6376744520595932,0.39183620831835253,-0.04628590408964769,0.2827488716876273,0.6132519687275786,0.6003193878143809,0.3175705161267536,0.5789473684210527,0.6301224238808417,0.38741641340484556,-0.04688123683461301,0.27178642059148717,0.6059891779202204,0.5918812626365867,0.3200948420450995,5,16,1,1.0,1,5,3,3,7,10,0.30000000000000004
Q26/s03,26,3,Scaling Laws for Fine-Grained Mixture of Experts.,Influence of mixture of experts on scaling laws,negative,False,0,0.7142857142857143,0.2857142857142857,0,3.0110755153000355,2,0.5555555555555556,0.4823232323232323,10,0.2811868686868687,0.7,0.44876539515216163,0.2906754443929468,-0.010464901766527729,0.20963608398669578,0.40764324362512017,0.34626424827131985,0.13662816428462407,0.5789473684210527,0.6480657712315433,0.39187906150467516,-0.01657741780535177,0.27221060390914514,0.5886809364560446,0.47767138172024426,0.20546077781109912,5,16,2,1.0,1,5,3,3,7,10,0.30000000000000004
Q26/s04,26,4,Scaling Laws for Fine-Grained Mixture of Experts.,Examination of the impact of parameter increase on performance scaling in Fine-Grained Mixture of Experts,negative,False,0,0.7777777777777778,0.2222222222222222,0,3.9037275835871696,2,0.6,0.5178030303030303,10,0.31698863636363633,0.9,0.31403226634993203,0.22464336015573955,-0.022990547132455873,0.1363669460178476,0.29138899402935864,0.29697028010531185,0.16060333408746424,0.5789473684210527,0.5078394876792094,0.2828950881406463,-0.047087410462778555,0.15256924132615862,0.5078394876792094,0.45263700192785156,0.30006776060169293,5,16,3,1.0,2,5,3,3,9,10,0.09999999999999998
Q26/s05,26,5,Scaling Laws for Fine-Grained Mixture of Experts.,Optimization of mixture of experts model using scaling laws,negative,False,0,0.625,0.375,0,3.012629520148039,3,0.4166666666666667,0.3768939393939394,10,0.39924242424242423,0.8,0.4427011127691205,0.30174491695801975,0.003613360470841256,0.29373347559049634,0.22885096685621806,0.2926664799727532,-0.0010669956177431494,0.5789473684210527,0.626757176902369,0.3480694180001347,-0.007277947288058773,0.2716224654493444,0.19329848704428507,0.3775745893734559,0.10595212392411152,5,16,3,1.0,3,5,3,3,8,10,0.19999999999999996
Q27/s01,27,1,Show me research on rejection sampling finetuning.,Survey papers on rejection sampling fine-tuning,negative,False,0,0.875,0.125,0,2.8310752622783184,1,0.5454545454545454,0.35940285204991085,10,0.3062388591800357,0.8,0.4327708739980126,0.33507296286655763,-0.010107740171542635,0.30849187170739323,0.3589148292482224,0.3625379565573167,0.05404608484992346,0.4444444444444444,0.2749735929770513,0.20172094558023307,-0.002047870091371597,0.18976085089843459,0.22817065766975814,0.203996128977549,0.014235278079114427,5,25,8,1.0,1,5,3,3,8,10,0.19999999999999996
Q27/s02,27,2,Show me research on rejection sampling finetuning.,Research articles on fine-tuning techniques in rejection sampling,negative,False,0,0.8888888888888888,0.1111111111111111,0,3.4924214743077755,1,0.5833333333333334,0.3730089355089355,10,0.3321459790209791,0.9,0.3250547634859522,0.2304067845221,-0.01597124128746237,0.17588244708893205,0.2695813927011585,0.2675396449534389,0.09165719786450685,0.4444444444444444,0.3745396287458285,0.20099899173982963,-0.007126021951060971,0.18025341370122794,0.22817065766975814,0.20041406331471742,0.020160649613489484,5,25,3,1.0,1,5,3,3,9,10,0.09999999999999998
Q27/s03,27,3,Show me research on rejection sampling finetuning.,Academic studies on rejection sampling optimization,negative,False,0,0.1,0.9,0,2.7751954421401024,9,0.058823529411764705,0.056458548331613345,10,0.9217707258341934,1.0,0.47583462176867325,0.23881661921008618,-0.017653130021727935,0.20243137840331024,0.47583462176867325,0.30856505382293187,0.10613367541962163,0.4444444444444444,0.4116978609737333,0.23357844333952973,-0.022327290110297444,0.1667602555739879,0.4116978609737333,0.3106991596032111,0.14393890402922319,5,25,9,1.0,4,5,3,3,10,10,0.0
Q27/s04,27,4,Show me research on rejection sampling finetuning.,Rejection sampling fine-tuning in machine learning,positive,True,1,0.625,0.375,0,2.3419253788888454,3,0.38461538461538464,0.27111613876319757,10,0.441553544494721,0.8,0.40159432597992656,0.2790422290772607,-0.011359309678855133,0.24494448070175082,0.32200921520752884,0.30247097587130717,0.05752649516955635,0.4444444444444444,0.31415657833562716,0.20951679879198448,-0.005945736745317757,0.17988895184731624,0.2019756095828391,0.23723977688099937,0.057350825033683134,5,25,3,1.0,3,5,3,3,8,10,0.19999999999999996
